time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2024-02-28 09:28:18.251,3.04,6.75,426,-119,-1510,7,6,5,6,6,5,5,5,PackageType.HEART_BEAT,1077,5,7.5,-107
2024-02-28 09:38:18.251,3.04,8.12,431,-117,-1522,7,6,5,6,6,5,5,5,PackageType.HEART_BEAT,1077,5,7.5,-107
2024-02-28 09:46:57.404,3.04,7.75,409,-93,-1496,8,7,5,5,4,5,5,4,PackageType.CHANGE,1078,5,6.5,-101
2024-02-28 09:56:57.908,3.04,7.75,400,-96,-1476,6,6,4,6,7,7,5,7,PackageType.HEART_BEAT,1079,5,6,-96
2024-02-28 10:06:56.908,3.04,8.38,404,-88,-1481,6,6,4,6,7,7,5,7,PackageType.HEART_BEAT,1079,5,6,-96
2024-02-28 10:16:55.908,3.04,8.25,415,-93,-1520,6,6,4,6,7,7,5,7,PackageType.HEART_BEAT,1079,5,6,-96
2024-02-28 10:26:57.005,3.04,7.25,422,-88,-1532,7,6,5,5,5,5,6,5,PackageType.HEART_BEAT,1080,5,8.2,-97
2024-02-28 10:36:56.005,3.04,6.88,423,-91,-1530,7,6,5,5,5,5,6,5,PackageType.HEART_BEAT,1080,5,8.2,-97
2024-02-28 10:46:55.005,3.04,7.0,424,-88,-1536,7,6,5,5,5,5,6,5,PackageType.HEART_BEAT,1080,5,8.2,-97
2024-02-28 10:56:53.679,3.04,6.88,425,-91,-1542,6,4,6,6,5,5,4,4,PackageType.HEART_BEAT,1081,5,10,-97
2024-02-28 11:06:55.679,3.04,6.75,449,-119,-1568,6,4,6,6,5,5,4,4,PackageType.HEART_BEAT,1081,5,10,-97
2024-02-28 11:16:56.679,3.04,6.62,447,-117,-1554,6,4,6,6,5,5,4,4,PackageType.HEART_BEAT,1081,5,10,-97
2024-02-28 11:26:56.648,3.04,6.88,439,-120,-1544,7,5,7,7,6,6,5,5,PackageType.HEART_BEAT,1083,5,9.2,-96
2024-02-28 11:36:56.648,3.04,7.25,441,-117,-1549,7,5,7,7,6,6,5,5,PackageType.HEART_BEAT,1083,5,9.2,-96
2024-02-28 11:46:59.648,3.04,7.25,440,-114,-1551,7,5,7,7,6,6,5,5,PackageType.HEART_BEAT,1083,5,9.2,-96
2024-02-28 11:56:57.679,3.04,7.12,446,-117,-1560,7,5,5,6,6,5,5,5,PackageType.HEART_BEAT,1084,5,10,-101
2024-02-28 12:06:54.679,3.04,6.88,448,-112,-1565,7,5,5,6,6,5,5,5,PackageType.HEART_BEAT,1084,5,10,-101
2024-02-28 12:16:56.679,3.04,6.62,444,-114,-1562,7,5,5,6,6,5,5,5,PackageType.HEART_BEAT,1084,5,10,-101
2024-02-28 12:26:53.522,3.04,6.75,449,-115,-1568,6,5,6,7,7,4,4,6,PackageType.HEART_BEAT,1085,5,9.5,-96
2024-02-28 12:36:52.522,3.04,6.75,439,-107,-1552,6,5,6,7,7,4,4,6,PackageType.HEART_BEAT,1085,5,9.5,-96
2024-02-28 12:46:53.522,3.04,6.5,438,-107,-1546,6,5,6,7,7,4,4,6,PackageType.HEART_BEAT,1085,5,9.5,-96
2024-02-28 12:56:52.307,3.04,6.75,440,-124,-1548,8,5,5,6,6,5,4,4,PackageType.HEART_BEAT,1086,5,10.2,-99
2024-02-28 13:06:52.307,3.04,7.25,436,-118,-1530,8,5,5,6,6,5,4,4,PackageType.HEART_BEAT,1086,5,10.2,-99
2024-02-28 13:16:54.307,3.04,7.62,436,-119,-1529,8,5,5,6,6,5,4,4,PackageType.HEART_BEAT,1086,5,10.2,-99
2024-02-28 13:26:52.160,3.04,7.62,430,-118,-1521,8,6,5,6,6,6,5,4,PackageType.HEART_BEAT,1087,5,9.8,-96
2024-02-28 13:36:51.160,3.04,7.88,424,-119,-1503,8,6,5,6,6,6,5,4,PackageType.HEART_BEAT,1087,5,9.8,-96
2024-02-28 13:46:51.160,3.04,8.38,418,-121,-1495,8,6,5,6,6,6,5,4,PackageType.HEART_BEAT,1087,5,9.8,-96
2024-02-28 14:10:58.083,3.04,8.25,210,-512,-1584,145,50,68,30,41,28,16,16,PackageType.CHANGE,1088,5,3.8,-111
2024-02-28 14:14:28.386,3.04,7.88,433,-121,-1531,8,6,6,6,6,6,5,5,PackageType.CHANGE,1089,5,10.5,-102
2024-02-28 14:16:32.208,3.04,7.88,468,-93,-1527,8,5,6,5,5,5,5,6,PackageType.CHANGE,1090,5,8.8,-96
2024-02-28 14:26:33.045,3.04,7.88,436,-120,-1539,8,6,6,6,6,5,5,5,PackageType.HEART_BEAT,1091,5,8,-97
2024-02-28 14:36:35.045,3.04,7.62,437,-116,-1543,8,6,6,6,6,5,5,5,PackageType.HEART_BEAT,1091,5,8,-97
2024-02-28 14:46:35.045,3.04,7.5,442,-113,-1543,8,6,6,6,6,5,5,5,PackageType.HEART_BEAT,1091,5,8,-97
2024-02-28 14:56:33.708,3.04,7.38,424,-120,-1529,6,7,7,5,5,5,5,6,PackageType.HEART_BEAT,1092,5,9,-95
2024-02-28 15:06:33.708,3.04,7.38,428,-122,-1527,6,7,7,5,5,5,5,6,PackageType.HEART_BEAT,1092,5,9,-95
2024-02-28 15:16:32.708,3.04,7.25,430,-120,-1526,6,7,7,5,5,5,5,6,PackageType.HEART_BEAT,1092,5,9,-95
2024-02-28 15:26:31.461,3.04,7.12,431,-122,-1538,9,6,7,6,5,5,5,7,PackageType.HEART_BEAT,1093,5,9.8,-100
2024-02-28 15:36:30.461,3.04,7.12,432,-123,-1544,9,6,7,6,5,5,5,7,PackageType.HEART_BEAT,1093,5,9.8,-100
2024-02-28 15:46:31.461,3.04,6.88,445,-118,-1572,9,6,7,6,5,5,5,7,PackageType.HEART_BEAT,1093,5,9.8,-100
2024-02-28 15:56:29.705,3.04,6.75,449,-123,-1571,8,5,5,6,6,5,5,4,PackageType.HEART_BEAT,1094,5,6.5,-100
2024-02-28 16:06:30.705,3.04,6.62,453,-127,-1576,8,5,5,6,6,5,5,4,PackageType.HEART_BEAT,1094,5,6.5,-100
2024-02-28 16:16:29.705,3.04,6.5,452,-125,-1585,8,5,5,6,6,5,5,4,PackageType.HEART_BEAT,1094,5,6.5,-100
2024-02-28 16:26:29.243,3.04,6.25,456,-127,-1588,8,7,7,6,5,5,4,5,PackageType.HEART_BEAT,1095,5,8.8,-97
2024-02-28 16:36:32.243,3.04,6.12,459,-124,-1591,8,7,7,6,5,5,4,5,PackageType.HEART_BEAT,1095,5,8.8,-97
2024-02-28 16:46:33.243,3.04,6.0,459,-126,-1597,8,7,7,6,5,5,4,5,PackageType.HEART_BEAT,1095,5,8.8,-97
2024-02-28 16:56:33.088,3.04,5.88,462,-123,-1598,8,5,5,5,5,6,6,6,PackageType.HEART_BEAT,1096,5,8.8,-97
2024-02-28 17:06:32.088,3.04,5.75,460,-126,-1606,8,5,5,5,5,6,6,6,PackageType.HEART_BEAT,1096,5,8.8,-97
2024-02-28 17:16:32.088,3.04,5.62,463,-126,-1611,8,5,5,5,5,6,6,6,PackageType.HEART_BEAT,1096,5,8.8,-97
2024-02-28 17:26:29.898,3.04,5.62,462,-129,-1608,9,5,5,6,6,5,5,7,PackageType.HEART_BEAT,1097,5,7,-96
2024-02-28 17:36:29.898,3.04,5.5,466,-123,-1613,9,5,5,6,6,5,5,7,PackageType.HEART_BEAT,1097,5,7,-96
2024-02-28 17:46:27.898,3.04,5.5,467,-124,-1613,9,5,5,6,6,5,5,7,PackageType.HEART_BEAT,1097,5,7,-96
2024-02-28 17:56:28.186,3.04,5.38,469,-124,-1612,9,5,5,7,6,5,6,5,PackageType.HEART_BEAT,1098,5,7.8,-99
2024-02-28 18:06:27.186,3.04,5.38,470,-125,-1621,9,5,5,7,6,5,6,5,PackageType.HEART_BEAT,1098,5,7.8,-99
2024-02-28 18:16:27.186,3.04,5.25,472,-122,-1621,9,5,5,7,6,5,6,5,PackageType.HEART_BEAT,1098,5,7.8,-99
2024-02-28 18:26:28.860,3.04,5.12,471,-126,-1624,8,7,6,6,7,7,5,6,PackageType.HEART_BEAT,1099,5,7,-96
2024-02-28 18:36:28.860,3.04,5.0,472,-125,-1621,8,7,6,6,7,7,5,6,PackageType.HEART_BEAT,1099,5,7,-96
2024-02-28 18:46:29.860,3.04,5.0,470,-116,-1627,8,7,6,6,7,7,5,6,PackageType.HEART_BEAT,1099,5,7,-96
2024-02-28 18:56:30.347,3.04,5.0,472,-117,-1627,8,5,5,5,5,5,5,5,PackageType.HEART_BEAT,1100,5,8.8,-95
2024-02-28 19:06:30.347,3.04,5.0,473,-118,-1633,8,5,5,5,5,5,5,5,PackageType.HEART_BEAT,1100,5,8.8,-95
2024-02-28 19:16:31.347,3.04,4.88,474,-110,-1637,8,5,5,5,5,5,5,5,PackageType.HEART_BEAT,1100,5,8.8,-95
2024-02-28 19:45:18.022,3.04,4.75,458,-133,-1634,8,6,6,5,5,7,6,5,PackageType.CHANGE,1101,5,9.5,-96
2024-02-28 19:55:20.606,3.04,4.75,456,-134,-1633,6,6,6,5,5,5,5,5,PackageType.HEART_BEAT,1102,5,9.8,-96
2024-02-28 20:05:19.606,3.04,4.62,456,-134,-1634,6,6,6,5,5,5,5,5,PackageType.HEART_BEAT,1102,5,9.8,-96
2024-02-28 20:15:17.606,3.04,4.62,458,-132,-1634,6,6,6,5,5,5,5,5,PackageType.HEART_BEAT,1102,5,9.8,-96
2024-02-28 20:19:31.324,3.04,4.75,327,-389,-1891,254,255,69,34,26,20,20,11,PackageType.CHANGE,1103,5,6.5,-106
2024-02-28 20:21:06.305,3.04,4.75,360,-389,-1820,172,255,80,39,26,26,21,12,PackageType.CHANGE,1104,5,7.2,-106
2024-02-28 20:34:44.447,3.04,5.12,353,-394,-1820,255,255,129,48,35,21,19,18,PackageType.CHANGE,1105,5,6.8,-105
2024-02-28 20:47:30.720,3.04,5.25,343,-342,-1921,148,228,66,46,31,30,23,11,PackageType.CHANGE,1106,5,6.5,-111
2024-02-28 20:59:14.528,3.04,5.25,470,-115,-1627,6,5,5,6,6,6,4,5,PackageType.HEART_BEAT,1108,5,10,-94
2024-02-28 21:09:15.528,3.04,5.12,470,-117,-1629,6,5,5,6,6,6,4,5,PackageType.HEART_BEAT,1108,5,10,-94
2024-02-28 21:19:16.528,3.04,5.0,474,-113,-1625,6,5,5,6,6,6,4,5,PackageType.HEART_BEAT,1108,5,10,-94
2024-02-28 21:29:17.082,3.04,5.0,471,-119,-1626,8,5,6,6,5,5,5,5,PackageType.HEART_BEAT,1109,5,10,-99
2024-02-28 21:39:16.082,3.04,4.88,474,-114,-1633,8,5,6,6,5,5,5,5,PackageType.HEART_BEAT,1109,5,10,-99
2024-02-28 21:49:15.082,3.04,4.88,475,-115,-1634,8,5,6,6,5,5,5,5,PackageType.HEART_BEAT,1109,5,10,-99
2024-02-28 21:59:14.604,3.04,4.88,473,-115,-1624,6,6,6,6,6,6,5,5,PackageType.HEART_BEAT,1110,5,10,-97
2024-02-28 22:09:14.604,3.04,4.88,472,-114,-1631,6,6,6,6,6,6,5,5,PackageType.HEART_BEAT,1110,5,10,-97
2024-02-28 22:19:12.604,3.04,4.88,474,-117,-1630,6,6,6,6,6,6,5,5,PackageType.HEART_BEAT,1110,5,10,-97
2024-02-28 22:29:09.465,3.04,4.88,476,-112,-1630,10,5,5,6,6,4,6,5,PackageType.HEART_BEAT,1111,5,11,-97
2024-02-28 22:39:08.465,3.04,4.88,474,-116,-1631,10,5,5,6,6,4,6,5,PackageType.HEART_BEAT,1111,5,11,-97
2024-02-28 22:49:08.465,3.04,4.88,474,-117,-1630,10,5,5,6,6,4,6,5,PackageType.HEART_BEAT,1111,5,11,-97
2024-02-28 22:59:06.985,3.04,4.88,474,-117,-1630,9,6,5,6,6,5,5,5,PackageType.HEART_BEAT,1112,5,9.5,-97
2024-02-28 23:09:02.985,3.04,4.75,477,-112,-1632,9,6,5,6,6,5,5,5,PackageType.HEART_BEAT,1112,5,9.5,-97
2024-02-28 23:19:02.985,3.04,4.75,475,-117,-1636,9,6,5,6,6,5,5,5,PackageType.HEART_BEAT,1112,5,9.5,-97
2024-02-28 23:29:01.768,3.04,4.75,476,-116,-1632,7,7,7,5,5,6,7,6,PackageType.HEART_BEAT,1113,5,7.5,-96
2024-02-28 23:38:58.768,3.04,4.75,479,-119,-1635,7,7,7,5,5,6,7,6,PackageType.HEART_BEAT,1113,5,7.5,-96
2024-02-28 23:49:00.768,3.04,4.75,479,-120,-1640,7,7,7,5,5,6,7,6,PackageType.HEART_BEAT,1113,5,7.5,-96
2024-02-28 23:59:01.060,3.04,4.62,478,-114,-1640,7,6,6,5,7,7,5,4,PackageType.HEART_BEAT,1114,5,10.5,-96
2024-02-29 00:08:59.060,3.04,4.62,478,-117,-1642,7,6,6,5,7,7,5,4,PackageType.HEART_BEAT,1114,5,10.5,-96
2024-02-29 00:18:58.060,3.04,4.62,477,-113,-1644,7,6,6,5,7,7,5,4,PackageType.HEART_BEAT,1114,5,10.5,-96
2024-02-29 00:28:57.185,3.04,4.62,477,-117,-1642,8,5,6,6,4,6,6,5,PackageType.HEART_BEAT,1115,5,7,-97
2024-02-29 00:38:58.185,3.04,4.62,477,-114,-1639,8,5,6,6,4,6,6,5,PackageType.HEART_BEAT,1115,5,7,-97
2024-02-29 00:48:58.185,3.04,4.62,477,-113,-1639,8,5,6,6,4,6,6,5,PackageType.HEART_BEAT,1115,5,7,-97
2024-02-29 00:58:56.740,3.04,4.62,477,-116,-1640,7,7,6,7,7,6,5,6,PackageType.HEART_BEAT,1116,5,10,-92
2024-02-29 01:08:55.740,3.04,4.62,478,-115,-1641,7,7,6,7,7,6,5,6,PackageType.HEART_BEAT,1116,5,10,-92
2024-02-29 01:18:57.740,3.04,4.62,478,-114,-1641,7,7,6,7,7,6,5,6,PackageType.HEART_BEAT,1116,5,10,-92
2024-02-29 01:28:59.288,3.04,4.62,478,-115,-1635,8,5,6,6,5,5,4,5,PackageType.HEART_BEAT,1117,5,10.2,-96
2024-02-29 01:38:59.288,3.04,4.62,479,-115,-1637,8,5,6,6,5,5,4,5,PackageType.HEART_BEAT,1117,5,10.2,-96
2024-02-29 01:49:00.288,3.04,4.62,478,-116,-1644,8,5,6,6,5,5,4,5,PackageType.HEART_BEAT,1117,5,10.2,-96
2024-02-29 01:58:59.701,3.04,4.5,479,-119,-1644,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,1118,5,7.5,-97
2024-02-29 02:08:58.701,3.04,4.5,481,-118,-1646,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,1118,5,7.5,-97
2024-02-29 02:18:58.701,3.04,4.38,478,-116,-1647,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,1118,5,7.5,-97
2024-02-29 02:28:57.766,3.04,4.38,480,-117,-1645,10,6,5,5,4,5,5,5,PackageType.HEART_BEAT,1119,5,10,-97
2024-02-29 02:38:59.766,3.04,4.5,480,-115,-1647,10,6,5,5,4,5,5,5,PackageType.HEART_BEAT,1119,5,10,-97
2024-02-29 02:48:58.766,3.04,4.38,478,-116,-1643,10,6,5,5,4,5,5,5,PackageType.HEART_BEAT,1119,5,10,-97
2024-02-29 02:58:56.802,3.04,4.38,482,-115,-1645,9,5,5,7,7,5,5,5,PackageType.HEART_BEAT,1120,5,10.2,-99
